"logFC"	"logCPM"	"PValue"	"FDR"
"YPL264C"	-1.38299705208926	2.5287669005996	2.67288113455466e-09	7.61730989997709e-09
"KIN3"	-0.547472268082073	5.0379818584171	2.74113700619184e-09	7.80792101713674e-09
"MAM3"	0.34469220486978	6.42940597231858	2.74870874705473e-09	7.82557380286482e-09
"TMA64"	0.505724203602537	5.31813944459617	2.84490879369249e-09	8.09540763182659e-09
"BLM10"	-0.223578494010123	7.4448696578241	2.85952904351928e-09	8.13294624065873e-09
"CTM1"	0.842044004210964	3.66884792262666	2.89583963203247e-09	8.2321072714892e-09
"SKT5"	0.34847760312528	6.22233944472432	2.90991510683948e-09	8.26799232452296e-09
"ATG8"	1.48329201912507	2.08457070125236	2.95701519548224e-09	8.39762819106027e-09
"CWC15"	-0.801712559257801	3.73988411012733	2.98464803953288e-09	8.47187733654048e-09
"YIA6"	0.881659400504332	3.72618288487676	2.99635131297415e-09	8.50085918090424e-09
"YCR099C"	2.1452547108188	1.02877710368104	3.07966647987857e-09	8.73287895240467e-09
"YLR227W-B"	-4.96007621859743	-0.301940856404463	3.13466454874276e-09	8.88441012470944e-09
"YCK3"	0.572352045770678	4.99732337860096	3.4020394162787e-09	9.6374191225328e-09
"TFC7"	0.612490607948996	4.71612693902907	3.47562266665319e-09	9.84097238385045e-09
"SDL1"	-1.30759977148514	2.379214578571	3.54459218661432e-09	1.00312663571481e-08
"SIR4"	-0.478182597780182	5.34883861107644	3.56705549417028e-09	1.00898231414832e-08
"RPN1"	0.204515895676488	8.02555536873525	3.56993876462181e-09	1.00929649085187e-08
"ARO80"	0.669853082380716	4.28734856381472	3.58677597581879e-09	1.01355346929589e-08
"TKL2"	0.853857269457598	3.59347127641335	3.67133993206922e-09	1.03646177477578e-08
"APL2"	0.368640149940957	6.08982402145986	3.67148472027176e-09	1.03646177477578e-08
"TOA1"	-0.421196393493563	5.70490230876716	3.70620138311711e-09	1.04574383922046e-08
"VMA4"	-0.152743736135929	8.7904054803657	3.91032306717955e-09	1.10279244896089e-08
"PMT6"	0.308883739868666	6.59378244284671	3.94283004449041e-09	1.11140961749151e-08
"COQ4"	0.647630235258279	4.47019925527228	3.96857617441938e-09	1.11811344567758e-08
"SWI3"	0.393998560221147	5.96386456258349	4.0379421161556e-09	1.13709408552868e-08
"SIP4"	2.45746419218502	0.871594151550977	4.10046997946783e-09	1.15413129328175e-08
"UTP15"	-0.270153925723503	6.92291878777217	4.19346647654013e-09	1.17972322714523e-08
"YAL037C-A"	-1.47279193857486	1.91070296996176	4.21207498984307e-09	1.18437308603291e-08
"EAF7"	-0.678121121871682	4.44184970935153	4.29923402618542e-09	1.20828423223592e-08
"YDL073W"	0.387347658914258	5.90928297898235	4.30679493975301e-09	1.20928708634143e-08
"YOL014W"	0.465843865916182	5.33393345028336	4.3070498965585e-09	1.20928708634143e-08
"PRE8"	0.302756128494332	6.58099123185657	4.34663325373895e-09	1.21979939609609e-08
"HSM3"	0.654313429063037	4.51853225271318	4.35525142753633e-09	1.22161584376315e-08
"YMR087W"	-0.684377477936073	4.23230205988425	4.57728771693988e-09	1.28326323290279e-08
"RPT4"	-0.260398745210237	7.13125396767573	4.59527296067462e-09	1.28767146840951e-08
"UTP11"	-0.398577029258326	5.78816671492114	4.69661595694676e-09	1.31542209832045e-08
"MCM10"	0.998760495169347	3.00798167779636	4.73884271472823e-09	1.32659638238262e-08
"SAP30"	-0.889437872469322	3.44771252427617	4.74605357605517e-09	1.32796211607165e-08
"ADE6"	0.118908802953371	9.87709018789998	4.85744808817929e-09	1.35846313428747e-08
"UBP5"	0.476224314335391	5.41449785475364	4.90292725310976e-09	1.37050897296058e-08
"snR87"	-1.48897144703911	1.78058498354075	4.99560014730704e-09	1.39572852005723e-08
"BRL1"	-0.609118816022541	4.57941627913296	5.04211087943357e-09	1.408032336807e-08
"SPR6"	-0.718517524153684	4.07044960315985	5.15990081167988e-09	1.440219373613e-08
"SLI1"	0.840479147291641	3.67796418623695	5.27153034337956e-09	1.47065623592372e-08
"YAL037W"	-1.3926392259116	2.06402959462859	5.29800095610386e-09	1.47731721077646e-08
"UBP6"	0.306418326205226	6.60642123586099	5.37603424153492e-09	1.49834258302985e-08
"FMP41"	0.462207210454397	5.54018542930816	5.48145338958851e-09	1.52697630138537e-08
"GIR2"	-0.398057721119722	5.86489544696656	5.62320663643494e-09	1.56569870845284e-08
"PHO4"	-0.834405353072698	3.64024429169985	5.64537099676685e-09	1.57110178179816e-08
"RPB2"	0.207070876273158	8.04686443375785	5.65219508078336e-09	1.57223247630583e-08
"NUP116"	0.306791794082397	6.5021150563283	5.69491875757546e-09	1.58334313504075e-08
"IRC4"	1.74873142844133	1.49430296586328	5.72483306561521e-09	1.59088333214314e-08
"RPS4B"	-0.0979243037650475	10.8279728071564	5.76034317469355e-09	1.59997044081488e-08
"MSK1"	0.464465532917638	5.36601700281673	5.91696952290777e-09	1.64267306013832e-08
"DXO1"	-0.618109347219099	4.60857398292222	5.95736530203155e-09	1.65308177532981e-08
"NIC96"	0.32069287275651	6.67709915706497	6.13096633703264e-09	1.70042485743126e-08
"MIH1"	-0.617175396080524	4.47380885134345	6.31428609897373e-09	1.75041601984208e-08
"MUP3"	0.562069753872644	4.85158337836603	6.36071865178259e-09	1.76242978118005e-08
"ABZ1"	0.375308707538911	5.93223819322202	6.80135491039746e-09	1.88360480835618e-08
"CHD1"	-0.281535636561931	6.76141732437725	6.86383239367164e-09	1.8999835512672e-08
"CDC42"	0.229260666740718	7.41625773480104	6.92157162667368e-09	1.91503541507677e-08
"PHD1"	0.668604637592551	4.43052364972957	6.953683278898e-09	1.92298555561171e-08
"YGR161W-B"	-2.84895213782408	0.357002307294883	7.01728700009544e-09	1.93963263002638e-08
"YOR343C-B"	-1.67041882013655	1.47855284656854	7.13653146313504e-09	1.97163562111067e-08
"CHS7"	-0.2716999600963	6.80852713998527	7.15402907231924e-09	1.97551122879659e-08
"VMA13"	0.187497803378784	8.19655302743339	7.48987025400364e-09	2.06724775697027e-08
"XYL2"	1.44248809910996	1.96412381392456	7.68190711819878e-09	2.11922379510774e-08
"PAN3"	0.441940066542507	5.53592712050029	7.71091247690067e-09	2.12619543067663e-08
"POL32"	-0.707503344441651	4.04227033256475	7.75600515464093e-09	2.13759406343298e-08
"PRR1"	0.470462567098998	5.36769296305305	7.84998039581992e-09	2.1624474297919e-08
"RPS22B"	-0.162260266959146	8.63917850698187	7.87871233120039e-09	2.16931276662742e-08
"NIF3"	0.304686449301646	6.61231684386758	8.15977396706957e-09	2.24561396657777e-08
"YOR020W-A"	0.733668117735264	3.94666250451853	8.4126969334072e-09	2.31410127240679e-08
"BAS1"	-0.431823363282566	5.55005583373261	8.52170661902928e-09	2.3429549728997e-08
"RDS2"	-0.725620622409995	4.00625125118184	9.06492467413573e-09	2.491104299929e-08
"SNM1"	-0.875389089519894	3.39749187242306	9.08435120859004e-09	2.49523858088334e-08
"VID27"	0.449269899278461	5.8330588092963	9.09794121007752e-09	2.49776650193739e-08
"GPI8"	-0.329282276974324	6.31523403909012	9.30584547716847e-09	2.55361369383119e-08
"SPS4"	1.47486025272756	1.81283106480346	9.50319997652803e-09	2.60651351957373e-08
"PUS1"	-0.29293198183847	6.82146404285974	9.55913821085611e-09	2.62059378780042e-08
"COQ2"	0.450826131016107	5.57828872523085	9.59208327653604e-09	2.62836006624621e-08
"RNY1"	0.927466264327449	3.37252555236687	9.79893325136172e-09	2.68374824113774e-08
"YJL181W"	0.667575334673042	4.13918675714846	9.82870279731489e-09	2.69060739076495e-08
"CEG1"	0.5109254307537	5.08948658081284	9.93072069125968e-09	2.7172284294105e-08
"YNL234W"	0.721710899439207	4.05319506780639	1.01733952484909e-08	2.78229166882359e-08
"FIT1"	-1.12862859295426	2.54469705706905	1.02597421726628e-08	2.80455938219596e-08
"YER158C"	0.64888749647227	4.35286827310861	1.02682673614219e-08	2.80554291535204e-08
"VTH1"	0.687363898217879	4.13568264388731	1.05668977152556e-08	2.88575134727412e-08
"TOP1"	-0.348350000609366	6.26716640838371	1.09561085672498e-08	2.990607966535e-08
"ATO2"	1.3452617766806	2.09558790347085	1.11120548538831e-08	3.03172210531913e-08
"APA2"	0.742916797256954	4.01910302895192	1.13941562986845e-08	3.10719951938263e-08
"SVP26"	-0.359815267390557	6.04516271853362	1.14919350634427e-08	3.13236372672296e-08
"MBF1"	0.201057713014169	7.94102968494894	1.18437383196583e-08	3.22671033455188e-08
"TSA1"	0.101205628849792	10.4841834868516	1.19057478856209e-08	3.2420530110342e-08
"ESP1"	0.390652124860087	5.82994399917132	1.20132380327029e-08	3.26975991196033e-08
"EAR1"	0.339427622986728	6.22978443715274	1.22499323777912e-08	3.33259029905126e-08
"GON7"	-0.633537573963489	4.48837247777818	1.23107294582753e-08	3.34753073235049e-08
"SSK22"	-0.56871869082775	4.8331000319285	1.25499251086569e-08	3.41094384576097e-08
"AIR1"	-0.507235928099594	5.06593543375734	1.34484188011234e-08	3.65340155790062e-08
"HNM1"	-0.208374334551076	7.94219581382857	1.34720204481723e-08	3.6580679271289e-08
"RAD9"	-0.576928494388737	4.77160138820192	1.35617008495301e-08	3.68038089858294e-08
"CRN1"	0.253795110394983	6.99217356266571	1.35702193441237e-08	3.68038089858294e-08
"tR(UCU)G3"	-5.57074681347214	-0.362877640093361	1.35735860327084e-08	3.68038089858294e-08
"SLH1"	0.395483207638858	5.81713227179181	1.44499897270759e-08	3.91614666853738e-08
"RED1"	-1.0289328473558	2.97797622299502	1.49961031839333e-08	4.06221748474387e-08
"UTR2"	-0.109070032071183	9.85677884898283	1.55764496464468e-08	4.21741817816776e-08
"SIA1"	0.842218547620824	3.79692604433029	1.56314961473903e-08	4.23031079197911e-08
"SCP1"	0.635955421081781	4.36644219827001	1.59197131021545e-08	4.3062634871101e-08
"TES1"	0.817192588446898	3.55250308013049	1.60553929215828e-08	4.34090253065017e-08
"BRO1"	0.41546627030404	5.71892423914008	1.68502978565882e-08	4.55365904107325e-08
"MMR1"	-0.314109179458107	6.37431118628879	1.73115256871795e-08	4.67608288722959e-08
"PSY4"	-0.630088266984336	4.38906497321545	1.73251068683574e-08	4.67753240912408e-08
"CBP6"	0.712257723485916	4.04743408870548	1.74137207123421e-08	4.69922870787089e-08
"LPX1"	-0.692243247539823	4.08287178385215	1.74911672270334e-08	4.71789228757595e-08
"TOS8"	-1.32720812185585	2.11346653493564	1.78492860794143e-08	4.81220809356937e-08
"PKH1"	0.625134149010867	4.60446270322753	1.79114464363755e-08	4.82668130661249e-08
"SNX4"	0.648920787668523	4.36887073008549	1.81559451194009e-08	4.8902531461622e-08
"YJR096W"	0.690136888960925	4.07964261494349	1.93459460378699e-08	5.20831284820951e-08
"YNL018C"	-1.32713727345639	1.9922499003786	1.96198818224056e-08	5.27956555277776e-08
"FZO1"	0.509076758871149	5.0157763070599	2.01632512835921e-08	5.42321931075924e-08
"MDM32"	0.484456039002315	5.36275820712269	2.02697528155651e-08	5.44929048781056e-08
"SDO1"	-0.397942964134971	5.72309332459825	2.05508324405787e-08	5.52224822636409e-08
"ERT1"	-0.594978236160633	4.59015838196787	2.09068457969685e-08	5.61526320603484e-08
"YAL063C-A"	5.5150046588586	-0.333540029943803	2.10489090714647e-08	5.65075380730411e-08
"NUP192"	0.2279605241234	7.37100826685475	2.17071594015287e-08	5.82472034082491e-08
"CEF1"	-0.634613868214994	4.26307290375322	2.23379486949718e-08	5.99115778940976e-08
"VPS4"	-0.308612805445649	6.62472707664974	2.2450397498864e-08	6.01848226735084e-08
"NAN1"	-0.211866637753113	7.48597740085085	2.248484048069e-08	6.02487913868465e-08
"BNA6"	-0.351576987293928	6.05001783130598	2.3178301093643e-08	6.20777264474146e-08
"YBR096W"	0.299466779662364	6.57844734284629	2.3664859978132e-08	6.33510638060571e-08
"TAF12"	-0.403208655772724	5.58217351725903	2.46081659812412e-08	6.58453463802572e-08
"TCB1"	0.184067375301165	7.91240643924936	2.52442734557975e-08	6.75156848554772e-08
"SNF8"	0.682193925246975	4.15878079609423	2.62849443249459e-08	7.02659497587989e-08
"MYO5"	0.316061628680507	6.44049402493587	2.65964691361601e-08	7.10653661479567e-08
"SHO1"	-0.3296643558563	6.29736890127227	2.68072841341728e-08	7.15950637241932e-08
"RPP1A"	-0.104594271118949	11.2265606092703	2.70866928115276e-08	7.23048692681151e-08
"SPE1"	0.267745252466156	6.90592730588759	2.70984529361007e-08	7.23048692681151e-08
"YEL073C"	-1.60321168024492	1.49547627222038	2.7431162324502e-08	7.31583317450654e-08
"PTH2"	-0.329715491461838	6.23226127741338	2.82884551286187e-08	7.5409393025447e-08
"RPS29B"	-0.117659322358071	9.95605322962969	2.84814179104523e-08	7.58882515592491e-08
"ENV7"	0.764283159371123	3.68730699448492	2.9351259348661e-08	7.81693502017192e-08
"SEC15"	0.380054194011957	5.75143297804108	2.9650982418841e-08	7.8930665681571e-08
"FBP26"	0.709562072838281	3.96923847227869	3.01531447641963e-08	8.02299094800624e-08
"APL3"	0.467541061658382	5.51489763341504	3.0389122017498e-08	8.08200190413983e-08
"YJL070C"	0.717028825022131	3.8675198805649	3.14856959089096e-08	8.36972700771856e-08
"AVT3"	-0.311860674754595	6.31401183442461	3.19178571773349e-08	8.47989205463792e-08
"STB6"	-0.700815879574095	4.04932271616041	3.19299061558547e-08	8.47989205463792e-08
"CWC22"	0.676738839347277	4.12718204370267	3.22195526084113e-08	8.55282669241463e-08
"DCK1"	0.362979806442555	5.90378991090618	3.24014784374146e-08	8.59711175315185e-08
"SFT1"	-0.5027192559038	5.00247878505456	3.37878306427543e-08	8.96077818723069e-08
"SEC11"	-0.276583502553441	6.63516113941086	3.4119654933879e-08	9.04456774643887e-08
"CAF4"	-0.548386752639105	4.7075801454251	3.45313258347552e-08	9.14943551899005e-08
"HMLALPHA1"	1.7645847467043	1.26573606747846	3.59786043464178e-08	9.52847316969781e-08
"RPL17A"	-0.0887498760087408	11.0498347852286	3.65589761493476e-08	9.67767597370455e-08
"SAF1"	0.764087494302352	3.69265196191714	3.78014726915325e-08	1.00019324119696e-07
"RPL7B"	-0.103671039215612	10.0826909139217	3.78215217107619e-08	1.00025891602916e-07
"YLR326W"	-0.797945456140865	3.71343748369915	3.86390505655114e-08	1.02140554280419e-07
"YJR030C"	0.448666089157205	5.48597312428173	3.89405635618502e-08	1.02889823165279e-07
"JLP2"	0.744193007623281	3.75444829924083	3.91442599841657e-08	1.0338006324204e-07
"ROT2"	0.24499698078348	7.07485137639948	3.94953774304734e-08	1.04259007459024e-07
"RPN3"	0.243093694345052	7.12945418074333	3.98728410913657e-08	1.0520665300011e-07
"CWH41"	-0.225672782177632	7.34372464035645	4.04450675271946e-08	1.06667074803078e-07
"FOX2"	0.788295701631923	3.70159109176751	4.06215943943275e-08	1.07083036333936e-07
"RFA1"	0.327824895189471	6.2669582683006	4.08416477509402e-08	1.07613300459905e-07
"YOL159C-A"	1.65758486861623	1.46927143517032	4.09037751468932e-08	1.07727148791124e-07
"STE11"	0.614205418631159	4.38011946379923	4.15780257614445e-08	1.09452278634149e-07
"TGS1"	-0.517736087204179	4.93263580967629	4.16639546862684e-08	1.09627799437899e-07
"VPS54"	0.415637236040134	5.61426038193884	4.23347225730073e-08	1.11341298074228e-07
"CDS1"	-0.220929629417511	7.32853119002045	4.25046126948155e-08	1.11736502624321e-07
"BDF2"	-0.307810246141807	6.50678482329874	4.28115035919262e-08	1.12491325081877e-07
"VNX1"	0.301994531747869	6.58111913130622	4.30754854218412e-08	1.13132755531349e-07
"CIT2"	-0.638705462647992	4.2954726839555	4.45291535586044e-08	1.16896726769338e-07
"DDI3"	2.20603984141826	0.779438052325903	4.77904688151738e-08	1.25400428310415e-07
"GTF1"	-0.734828602347578	3.78808817496702	4.81949516524396e-08	1.2640352589083e-07
"SKO1"	0.399783111903641	5.66163342262271	4.97010721130132e-08	1.30293694572512e-07
"YJL206C"	0.731066184094218	3.79879845631608	5.11802798109003e-08	1.34109762192023e-07
"HER2"	0.656424832308185	4.17442728311866	5.24615879331118e-08	1.37403993418187e-07
"RXT3"	0.522692401204047	4.85256803099639	5.32371361235344e-08	1.39371150844784e-07
"SPN1"	-0.334261653758152	6.01015848258821	5.39797880676574e-08	1.41250419695423e-07
"GUA1"	-0.103073251290163	10.0575776080009	5.47001445731193e-08	1.43069647771861e-07
"JEM1"	-0.429579247299104	5.46107945623023	5.51810179042993e-08	1.44261118433003e-07
"MPC1"	0.461283075596503	5.34563612786889	5.54148050355831e-08	1.44805828303171e-07
"SSP2"	-0.964961808046604	3.03030353215565	5.64951648103576e-08	1.4756122405054e-07
"snR51"	-0.921045700620801	3.24039397107785	5.84937078514438e-08	1.52711220773095e-07
"PLP2"	-0.408374305480185	5.59565458506477	5.87232187268022e-08	1.53240150059767e-07
"SUP35"	-0.183577212848268	8.19290539938046	5.94341963205015e-08	1.55024422285358e-07
"SSH4"	0.723194372335295	3.92376210578421	5.99659566869107e-08	1.56339815648017e-07
"CTF3"	0.63756128595035	4.44136238657912	6.17230386054666e-08	1.60847131267518e-07
"MFB1"	0.632840890501461	4.31827643163195	6.31124554231386e-08	1.64392644638313e-07
"SPO77"	-1.18842510823454	2.27197000741597	6.66263520373981e-08	1.73466140146751e-07
"YDR115W"	0.561441468710319	4.68484781439359	6.94407223967083e-08	1.807109110269e-07
"YEL025C"	0.466720111440728	5.23190197058095	6.9474507115063e-08	1.80716237328994e-07
"RBG2"	-0.299129166373086	6.39755013681145	7.04072993075425e-08	1.83058978199611e-07
"YMR262W"	0.865679528408337	3.51194509976964	7.38880993632431e-08	1.92021377350208e-07
"ATC1"	-0.461706379832519	5.21459131183857	7.49501922760958e-08	1.94692698366829e-07
"RML2"	0.308725255047316	6.39163758563894	7.8759790625111e-08	2.04495325043038e-07
"TYS1"	-0.177237563321619	8.18536911919947	7.9024660067232e-08	2.0508952343793e-07
"RCF1"	0.547837214102971	4.71802450517714	8.04701656339375e-08	2.08745841967945e-07
"OCA2"	-0.418830419699592	5.46443423849929	8.18574057940133e-08	2.12247754367537e-07
"SPC3"	-0.339911519791506	6.19228152484565	8.31801508638223e-08	2.15579325907421e-07
"PEX17"	0.81057821909733	3.38398353808163	8.32601031234004e-08	2.15688365416125e-07
"RRP45"	-0.320619910774483	6.23875563894766	8.378017201921e-08	2.16936925637736e-07
"YPR097W"	-0.353286904493375	6.0397385494728	8.56593556023707e-08	2.21701986727227e-07
"SLG1"	-0.304871309843054	6.32382258369744	8.65973197142838e-08	2.24027777579796e-07
"SIP1"	-0.381540818198424	5.71115088713447	8.7442822809511e-08	2.26112367428409e-07
"KRE5"	-0.323111167066095	6.36353766709014	8.7809840716136e-08	2.26958344547289e-07
"snR50"	-1.98462321488124	0.959278647802773	8.85301108634243e-08	2.28716175706143e-07
"ISW2"	-0.383381854724318	5.81671034733501	8.95029686047923e-08	2.31124672669246e-07
"SUA5"	-0.323842042952327	6.17776792436727	9.41437096101253e-08	2.429983148323e-07
"SMX2"	-0.872158346168691	3.36603069978592	9.51634590174607e-08	2.45519137129779e-07
"RSM23"	0.386821102906356	5.66324700278401	9.57451929506083e-08	2.46908119864476e-07
"EFM6"	-0.901830009053521	3.14320638854554	9.636063186522e-08	2.48382724237466e-07
"MIC10"	0.422321423468203	5.3841961674404	9.90450297132489e-08	2.55186605967077e-07
"KOG1"	0.368755189332104	5.87217714247011	9.95519129548998e-08	2.56376568233921e-07
"SES1"	0.124177946642305	9.15502495925344	1.0012989806289e-07	2.57748480818308e-07
"MND2"	-0.831775844122872	3.26493818243767	1.01368865620782e-07	2.60819846744117e-07
"HSE1"	0.482059833951794	5.06406997816422	1.02069500324266e-07	2.62503945278396e-07
"FPK1"	0.416676901233155	5.53109045833982	1.04859201544675e-07	2.69556791690917e-07
"COA4"	1.00172183190703	2.80253865679925	1.04970373902813e-07	2.69720807311651e-07
"LTO1"	-0.868987922396878	3.28192617693192	1.05069335611021e-07	2.6985331392384e-07
"OAF3"	0.503256166448308	4.92507603938743	1.06150597431847e-07	2.72507439935499e-07
"PEP5"	0.45905098522004	5.20340283836022	1.10910782011022e-07	2.84599365827292e-07
"DYS1"	-0.154036201196961	8.36604043713365	1.14501192032098e-07	2.9356645647131e-07
"PEP12"	0.684657254121146	3.91626745493344	1.1450844745746e-07	2.9356645647131e-07
"MTC5"	-0.382776244219957	5.69388908473849	1.15342509788082e-07	2.95571669997002e-07
"GPD2"	0.210028894222555	7.39183976579239	1.16473620400754e-07	2.9833593997386e-07
